customer_id,age,gender,income,employment_type,tenure_months,segment,credit_limit,balances,utilization_rate,num_late_payments_3m,num_late_payments_12m,max_dpd,last_default_flag,txn_count,avg_ticket,category_spend_grocery,category_spend_fuel,category_spend_travel,intl_spend_pct,num_products,has_credit_card,has_auto_loan,has_mortgage,mobile_app_logins_30d,complaints_6m,nps_score,offer_click_rate,cpi,unemployment_rate,ramadan_flag,eid_flag
CUST_07301,51,Female,4209,Salaried,190,Mass,10132,3753,0.370374025,0,2,0,0,14,333,1496,395,2423,0.2,3,1,1,0,21,0,80,0.42,114.5443557,9.200950308,1,0
CUST_07302,33,Female,14060,Self-Employed,78,Mass,3871,48946,12.6410124,1,1,0,0,20,257,1740,891,3593,0.18,3,1,0,0,17,0,99,0.2,102.354442,5.370442681,0,0
CUST_07303,61,Male,9228,Self-Employed,83,Mass,47840,9425,0.197006752,0,1,0,1,28,272,1402,830,1679,0.03,1,1,0,0,12,0,11,0.34,108.081056,7.636851123,0,0
CUST_07304,57,Male,11300,Unemployed,70,Affluent,40726,33952,0.83364844,0,0,0,0,12,239,1231,646,2313,0.37,3,1,0,0,10,0,47,0.17,109.4842884,3.802648077,0,0
CUST_07305,35,Male,10681,Salaried,36,Mass,15254,15713,1.030022943,0,1,15,0,23,366,1969,28,2225,0.23,4,0,1,0,17,1,32,0.4,100.7084446,3.712333167,0,0
CUST_07306,51,Male,10196,Salaried,84,Mass,31796,28080,0.883102179,1,1,0,1,25,99,1786,682,741,0.13,3,0,0,1,10,0,-61,0.15,102.7277091,5.985146087,0,0
CUST_07307,42,Female,10267,Self-Employed,129,Affluent,32670,34646,1.060451165,2,0,0,0,17,16,1611,903,2995,0.05,3,1,0,0,19,0,67,0.27,109.5188883,9.306261538,0,0
CUST_07308,62,Male,7372,Self-Employed,188,Mass,47031,829,0.017626297,0,1,0,0,21,75,1501,579,3255,0.31,2,1,0,0,10,0,40,0.25,106.5192078,4.829050275,0,0
CUST_07309,23,Male,8150,Salaried,202,Mass,48365,21788,0.450481743,1,0,0,0,19,126,1302,989,4943,0.1,4,1,0,1,19,0,-55,0.01,106.7258917,3.749196423,0,1
CUST_07310,38,Male,12920,Salaried,141,Affluent,32433,22337,0.68869088,0,1,0,0,17,436,1753,342,3211,0.07,1,0,0,0,16,0,59,0.44,97.49582181,6.331170966,0,0
CUST_07311,23,Female,18001,Unemployed,140,Mass,16783,14204,0.846282173,0,3,30,1,12,369,833,703,4925,0.16,4,0,0,0,16,0,-23,0.23,100.7026578,3.006555097,0,0
CUST_07312,49,Female,18856,Salaried,75,Mass,43390,22833,0.526215114,0,1,0,0,24,65,835,242,925,0.23,1,1,0,1,12,0,-58,0.26,101.1317564,6.531661336,0,0
CUST_07313,58,Male,17147,Salaried,100,Mass,14867,12301,0.827347323,1,0,0,0,20,357,937,950,1181,0.23,3,1,0,0,15,0,-5,0.23,102.8348695,6.310062815,0,0
CUST_07314,65,Male,19221,Salaried,145,Mass,19253,32815,1.70432118,0,2,0,0,30,230,1977,28,1958,0.16,3,0,1,0,17,0,-100,0.2,105.5997373,5.865157044,1,0
CUST_07315,60,Female,3186,Salaried,175,Mass,31279,3575,0.114290281,0,0,0,0,18,191,263,687,49,0.2,3,1,0,0,19,0,7,0.22,101.9874256,5.402044971,0,0
CUST_07316,56,Female,8461,Self-Employed,53,Mass,40433,9313,0.230325963,0,1,30,0,18,185,1115,166,1143,0.15,1,1,1,0,16,1,47,0.15,110.1773414,8.033410603,0,0
CUST_07317,48,Male,19865,Salaried,221,Affluent,7846,29821,3.800305849,0,1,0,0,17,51,1463,944,4067,0.4,2,0,0,0,13,0,-7,0.05,105.2671842,5.68711839,0,0
CUST_07318,59,Female,13464,Salaried,67,Mass,26847,30879,1.150141538,1,2,30,0,16,458,1907,395,138,0.18,4,0,1,0,12,0,18,0.08,105.4925765,3.461570046,0,0
CUST_07319,27,Male,16052,Salaried,221,Mass,37038,38152,1.030049407,0,0,0,0,24,283,648,75,1374,0.33,1,1,0,0,19,0,43,0.38,109.237966,8.67498264,0,0
CUST_07320,47,Female,9332,Unemployed,10,Mass,43712,13558,0.310159449,0,3,15,0,23,284,1198,209,3961,0.18,3,1,1,0,16,0,-32,0.21,109.2484394,3.841845415,0,0
CUST_07321,69,Male,18615,Self-Employed,46,Affluent,24452,26594,1.087555719,0,0,0,0,19,121,1506,724,2988,0.06,2,1,0,0,21,0,23,0.32,107.2522326,8.490117435,0,0
CUST_07322,35,Male,2327,Self-Employed,83,Mass,10854,22712,2.092307692,0,2,30,0,21,182,198,986,4207,0.15,1,0,0,0,13,0,40,0.05,106.65566,3.400994539,0,0
CUST_07323,41,Female,7239,Self-Employed,117,Mass,15601,32045,2.053903346,0,1,0,0,20,285,1081,210,1011,0.17,4,1,0,0,11,0,75,0.21,97.9178719,5.594596914,0,0
CUST_07324,69,Male,19333,Salaried,4,Mass,34359,30265,0.880820722,1,0,60,0,26,423,683,579,2842,0.11,4,1,0,0,19,1,83,0.19,96.47381389,5.195744488,0,0
CUST_07325,26,Female,12078,Self-Employed,57,Mass,46802,42679,0.91188599,0,1,0,0,25,103,931,438,4454,0.15,2,1,1,0,11,0,-94,0.05,103.7157126,5.06649982,0,0
CUST_07326,48,Female,9038,Self-Employed,238,Mass,27545,6926,0.251433965,0,0,0,0,34,16,996,945,4251,0.14,1,0,0,0,15,0,-61,0.32,101.2676312,6.508281164,0,0
CUST_07327,32,Female,10048,Self-Employed,38,Mass,24883,14966,0.601430638,0,1,0,0,18,479,1066,761,3707,0.13,1,1,0,1,12,0,-51,0.1,98.89414855,8.255772291,0,0
CUST_07328,21,Male,16954,Salaried,140,Mass,26486,41694,1.574130706,1,1,0,0,17,288,244,403,355,0.06,3,1,0,0,14,0,-44,0.08,103.5678771,6.236302581,0,0
CUST_07329,57,Male,4297,Salaried,31,Mass,46558,19900,0.427414678,0,1,0,0,20,492,1535,335,2029,0.14,4,1,1,0,12,0,71,0.32,109.983839,7.250278991,0,0
CUST_07330,26,Male,19691,Self-Employed,130,Mass,46889,16015,0.341544039,0,1,0,0,15,24,609,369,2939,0.21,4,1,1,0,22,0,22,0.37,103.1133378,5.913412866,0,0
CUST_07331,62,Female,14703,Salaried,129,Mass,34111,1262,0.036995779,0,1,0,0,17,428,1999,517,4278,0.17,2,1,0,0,11,0,-92,0.19,97.1928916,4.796421772,0,0
CUST_07332,26,Male,4779,Salaried,81,Mass,23237,16941,0.72902143,0,0,0,0,25,265,1559,85,1622,0.16,1,1,0,0,21,0,17,0.38,102.8785714,8.304941319,0,0
CUST_07333,43,Male,15706,Self-Employed,25,Mass,29841,39238,1.314858253,0,0,60,0,11,211,1107,818,3772,0.05,4,1,0,0,10,1,-3,0.22,95.55850747,3.359764244,1,0
CUST_07334,21,Male,15225,Salaried,5,Affluent,17761,19746,1.111699133,0,0,0,0,24,289,1798,760,482,0.32,1,0,1,0,19,0,49,0.13,104.9354511,5.512928661,0,0
CUST_07335,34,Male,9318,Self-Employed,48,Mass,29118,12353,0.424224733,0,0,15,0,20,495,1073,855,4389,0.04,3,1,0,0,5,0,-6,0.12,115.1375447,8.546307009,0,0
CUST_07336,33,Female,15531,Salaried,142,HNI,29771,14648,0.492005912,0,0,0,0,19,460,965,870,3037,0.51,2,1,0,0,13,0,59,0.02,101.6064731,8.00590299,0,0
CUST_07337,32,Male,7335,Self-Employed,52,Mass,39368,8047,0.204399401,1,1,0,0,15,314,685,932,524,0.07,3,1,1,0,20,0,77,0.07,101.0131478,6.685156016,0,0
CUST_07338,52,Female,11530,Salaried,74,Mass,7012,16673,2.377441894,1,0,15,0,21,310,1664,927,2488,0.39,1,0,0,0,10,0,-20,0.26,104.631722,5.580059622,0,0
CUST_07339,69,Female,9502,Unemployed,149,Affluent,22569,18658,0.826672574,0,0,0,0,19,131,1818,864,417,0.09,3,1,0,0,5,0,14,0.18,112.5080077,6.96967444,0,0
CUST_07340,22,Female,3649,Salaried,153,Mass,20515,48064,2.342756873,0,2,0,0,23,25,1889,710,2445,0.18,2,1,0,0,16,0,95,0.12,98.91001995,7.085224667,0,0
CUST_07341,22,Female,15472,Self-Employed,99,Mass,28983,20654,0.712600055,1,1,0,0,11,191,813,443,3407,0.38,2,0,0,0,20,0,44,0.12,101.8574004,5.918010937,0,0
CUST_07342,37,Male,4862,Salaried,67,Mass,34829,11484,0.329715762,0,1,0,0,23,165,1882,552,3414,0.1,3,0,0,0,20,0,13,0.18,98.77524833,4.669732777,0,0
CUST_07343,32,Male,2917,Salaried,210,Mass,22331,17230,0.771538599,0,0,0,0,21,227,591,604,634,0.11,2,1,0,0,13,0,-15,0.26,109.3086477,4.784470504,0,0
CUST_07344,35,Male,14444,Salaried,119,Affluent,42571,10509,0.246852391,0,1,15,0,18,465,1771,925,2144,0.03,3,1,0,0,18,0,80,0.33,97.54863516,6.493318849,0,0
CUST_07345,64,Female,10353,Unemployed,178,Mass,29408,47285,1.607841137,0,1,0,0,14,491,1574,18,25,0.11,2,1,0,0,17,0,29,0.19,103.615716,3.69396088,0,0
CUST_07346,19,Male,7449,Salaried,228,HNI,46891,43913,0.93647104,0,2,0,0,22,319,1101,76,3232,0.04,1,1,0,0,18,0,87,0.12,105.9616184,7.002474799,0,0
CUST_07347,46,Female,4811,Salaried,103,Affluent,17087,26963,1.577890918,2,1,0,0,18,355,1913,241,1573,0.13,1,1,0,1,15,0,42,0.28,114.3116041,3.457368465,0,0
CUST_07348,30,Male,5421,Salaried,33,Mass,21560,43903,2.03622281,0,1,0,0,20,464,1468,21,4302,0.31,1,0,1,0,9,0,97,0.16,113.5551666,8.288567704,0,0
CUST_07349,21,Male,11290,Salaried,145,Mass,11331,40241,3.551094246,0,0,0,0,21,173,16,486,830,0.15,3,1,0,1,10,0,35,0.15,101.6603379,4.087818716,0,0
CUST_07350,59,Male,4721,Unemployed,232,Mass,22963,4982,0.216948267,1,0,0,0,25,194,469,571,3846,0.11,4,1,0,0,14,0,33,0.09,101.6753973,8.112086523,0,0
CUST_07351,62,Female,12892,Salaried,198,Mass,34131,18303,0.53624165,0,0,15,0,17,445,644,924,883,0.02,3,1,1,0,14,0,-37,0.35,96.70461111,3.652136694,0,0
CUST_07352,27,Male,17256,Self-Employed,34,Mass,47248,40547,0.858155728,1,1,0,0,32,40,1496,41,831,0.43,3,1,0,1,10,0,-89,0.06,105.9296067,7.605336818,0,0
CUST_07353,48,Female,2788,Salaried,154,Mass,20593,6896,0.334854812,0,0,15,0,19,295,1392,693,879,0.04,3,1,0,0,15,0,52,0.22,103.6862183,4.758704715,1,0
CUST_07354,58,Female,18640,Salaried,170,Mass,48596,17523,0.360577813,0,0,0,0,28,176,1938,561,30,0.31,4,1,0,1,11,0,-4,0.11,97.62603388,6.859239909,0,0
CUST_07355,25,Female,6025,Salaried,159,Mass,30044,24227,0.806357131,0,0,0,1,19,392,945,529,2105,0.19,1,0,0,0,14,0,77,0.4,104.1939192,3.425158809,0,0
CUST_07356,20,Male,8741,Salaried,113,Mass,28097,22254,0.792013666,0,0,0,0,25,32,1897,7,21,0.05,1,1,1,0,14,0,-86,0.11,108.0253594,8.784085239,0,0
CUST_07357,65,Male,5654,Salaried,51,Mass,23854,41994,1.760385663,0,2,0,0,15,388,1267,124,4281,0.08,2,1,0,1,16,0,-22,0.3,112.181636,4.425778163,0,0
CUST_07358,63,Female,15580,Salaried,220,Mass,46092,27522,0.597097173,0,2,0,0,18,317,709,774,825,0.36,1,0,0,0,10,0,34,0.02,107.5346213,9.44546532,0,0
CUST_07359,26,Female,9660,Self-Employed,36,Affluent,46523,41126,0.883973863,0,2,0,1,14,153,1669,440,4142,0.22,4,0,0,1,10,0,-46,0.17,100.9762754,6.138167728,0,0
CUST_07360,47,Female,5251,Salaried,13,Affluent,31246,7177,0.22968605,0,1,0,0,18,137,1112,548,3690,0.14,2,1,0,0,8,0,91,0.21,98.78417166,6.915592623,0,0
CUST_07361,28,Female,7268,Salaried,85,Mass,9225,26585,2.881530457,0,2,30,0,14,227,127,417,1740,0.34,2,1,0,0,15,0,-68,0.33,109.3603949,8.81349826,0,0
CUST_07362,52,Female,13781,Salaried,218,Affluent,42199,27186,0.644218009,0,0,0,0,26,30,724,360,2496,0.13,1,0,0,0,13,0,12,0.34,102.2752411,9.577890017,0,0
CUST_07363,54,Male,15489,Salaried,223,Mass,26914,34739,1.290692922,0,0,0,0,18,278,292,611,1165,0.02,2,1,1,0,24,0,75,0.22,88.24103634,6.089785134,0,0
CUST_07364,59,Male,17131,Salaried,208,Affluent,48831,8519,0.174455275,0,2,0,1,18,355,575,201,3888,0.34,2,1,0,0,14,0,-74,0.27,116.0814557,3.136732319,0,0
CUST_07365,30,Male,9562,Salaried,223,Mass,14701,37934,2.580193171,1,1,90,0,20,82,1441,295,3129,0.26,3,1,0,0,23,0,31,0.47,99.90456071,7.163132653,0,0
CUST_07366,53,Female,17987,Self-Employed,13,Mass,19196,13689,0.713080169,0,0,0,0,21,335,1662,34,518,0.12,4,1,1,0,19,0,-18,0.31,96.9650171,8.600185942,1,0
CUST_07367,30,Female,16391,Unemployed,222,Mass,15913,5954,0.374135981,0,0,0,0,17,197,324,132,2095,0.54,4,1,1,0,15,0,-12,0.17,103.294633,4.688439491,0,0
CUST_07368,29,Male,4152,Self-Employed,32,Mass,28005,17204,0.614296936,0,1,30,0,24,31,1427,345,4281,0.25,4,0,0,0,9,0,59,0.17,104.7894004,7.708189555,0,0
CUST_07369,54,Male,10738,Salaried,133,Affluent,31027,12084,0.389454686,0,2,0,0,18,29,1685,326,3166,0.09,1,1,0,0,9,0,-51,0.12,102.4741471,6.577570761,0,0
CUST_07370,27,Female,9888,Salaried,12,Mass,41833,29108,0.695797677,0,0,30,0,21,481,493,134,4782,0.14,4,1,0,0,12,0,46,0.08,99.61422544,5.911511738,0,0
CUST_07371,26,Female,12096,Unemployed,231,Mass,45408,32724,0.720650091,0,0,0,0,26,354,261,139,3086,0.17,2,1,0,0,14,0,-45,0.04,101.7830021,8.52776241,1,0
CUST_07372,69,Female,7474,Self-Employed,187,Mass,19542,44152,2.259223251,0,1,0,0,17,362,1799,358,840,0.21,4,1,0,0,13,1,18,0.35,109.4899266,4.491121164,0,0
CUST_07373,24,Male,2488,Salaried,169,Mass,28570,11049,0.386720801,0,0,0,0,15,307,1564,876,1582,0.03,3,0,0,1,24,0,16,0.28,107.5427436,8.936836666,0,0
CUST_07374,19,Female,7622,Salaried,37,Mass,21199,45852,2.162830189,0,0,15,0,19,325,565,121,735,0.23,1,1,0,0,16,0,13,0.11,99.21046582,3.155245786,0,0
CUST_07375,40,Female,5774,Salaried,68,Affluent,32142,24308,0.756245528,0,0,0,0,21,220,855,167,2029,0.1,1,1,0,0,19,0,-66,0.13,116.8240868,4.69832959,0,0
CUST_07376,56,Female,8446,Self-Employed,106,Mass,34744,29742,0.856008059,0,3,15,0,28,176,790,62,2241,0.16,4,0,0,0,19,0,-27,0.09,92.46622495,4.024707481,0,0
CUST_07377,57,Male,10572,Self-Employed,176,Mass,46179,19162,0.414941533,0,1,0,0,21,273,1472,875,1727,0.14,2,1,0,1,17,0,-6,0.16,109.5143563,7.838406882,0,0
CUST_07378,56,Female,9833,Salaried,171,Affluent,35280,15133,0.428927751,0,1,15,0,14,21,659,216,1200,0.04,1,1,1,0,11,0,18,0.32,110.5060347,7.19531977,0,0
CUST_07379,38,Male,12258,Salaried,93,Mass,36592,35450,0.968764518,0,1,0,0,25,198,1290,809,1798,0.14,4,1,0,0,13,0,18,0.18,105.7374016,4.661024108,0,0
CUST_07380,40,Female,14416,Salaried,41,Mass,10644,29197,2.742790042,1,2,0,1,25,293,1276,750,4839,0.16,3,1,0,1,17,0,-71,0.23,107.2726353,5.559235854,0,0
CUST_07381,46,Female,6887,Salaried,56,Mass,6355,488,0.076777848,0,1,0,0,22,488,1805,361,145,0.21,2,0,0,0,14,0,-47,0.23,99.03193096,5.315987369,0,0
CUST_07382,31,Male,18605,Salaried,69,Mass,25075,26364,1.051363854,0,2,30,0,17,436,184,943,346,0.48,2,1,0,0,12,0,15,0.21,108.2825359,3.185712853,0,0
CUST_07383,43,Female,17684,Self-Employed,11,Mass,29384,48206,1.640496852,0,0,0,0,16,409,38,645,1761,0.26,3,1,0,0,10,0,60,0.15,107.3044747,9.950004082,0,0
CUST_07384,68,Male,2617,Salaried,222,Mass,47229,1338,0.028329452,0,0,15,0,13,238,1527,903,4676,0.38,4,0,0,0,14,0,47,0.26,108.7392282,6.475860654,0,0
CUST_07385,22,Female,15636,Self-Employed,137,Mass,46429,33901,0.730152918,0,0,0,0,14,295,28,904,2682,0.14,1,0,0,0,21,0,16,0.39,102.2546721,4.22680492,0,0
CUST_07386,48,Male,4570,Salaried,113,Affluent,22147,43881,1.981262416,0,2,0,0,18,184,1163,256,588,0.22,2,1,0,0,11,0,-39,0.02,101.0586647,3.978418375,0,0
CUST_07387,42,Female,8309,Self-Employed,28,Mass,31230,37419,1.198136467,1,4,0,0,23,260,1687,55,3459,0.13,2,1,0,0,21,0,-71,0.14,109.2096726,3.678009758,0,1
CUST_07388,48,Male,4790,Self-Employed,22,Affluent,33798,43416,1.284535045,0,0,0,0,24,319,1910,294,4499,0.15,4,1,0,1,16,0,-9,0.15,108.8309116,4.527191302,0,0
CUST_07389,67,Male,9826,Salaried,203,Mass,29619,3162,0.106752194,0,1,0,0,16,79,1863,456,2425,0.09,4,1,1,0,12,0,-5,0.15,110.8854694,3.128357629,0,0
CUST_07390,37,Female,14134,Self-Employed,85,Mass,14016,49390,3.523578512,0,0,30,0,20,131,1713,928,3675,0.09,3,0,0,1,11,0,-35,0.13,93.89025908,5.570094937,0,1
CUST_07391,61,Male,6054,Salaried,6,Mass,19586,23851,1.21769541,0,2,0,0,17,310,930,253,4005,0.18,2,0,0,0,14,1,-88,0.3,108.3793996,4.224343041,0,0
CUST_07392,34,Female,18090,Salaried,26,Mass,30551,28988,0.948808589,0,1,15,0,23,194,1952,470,4454,0.03,4,1,0,0,22,0,-13,0.17,113.4809494,5.823298381,1,0
CUST_07393,62,Male,9681,Salaried,144,Mass,2131,41729,19.57270169,0,1,0,0,11,34,360,484,4279,0.17,4,0,0,0,8,0,-29,0.55,101.0903687,6.41217617,0,0
CUST_07394,19,Female,17569,Salaried,14,Mass,27462,7410,0.269817573,0,1,30,0,20,321,675,198,1948,0.17,2,1,0,0,10,0,-88,0.15,110.65611,5.127335664,0,0
CUST_07395,42,Female,8508,Self-Employed,35,Affluent,34114,7120,0.208705848,0,1,0,0,22,348,1082,573,3869,0.2,4,1,0,0,16,0,25,0.14,107.2443964,7.310412732,0,0
CUST_07396,30,Female,18608,Salaried,42,Mass,24729,26702,1.079741205,0,1,0,0,20,257,1898,741,4742,0.45,3,0,0,0,10,0,54,0.02,104.5053987,9.603065949,0,0
CUST_07397,56,Female,12433,Self-Employed,53,Mass,47177,14810,0.313917504,0,3,0,0,16,198,680,141,1317,0.11,1,1,0,0,19,0,91,0.14,108.3151668,6.123553957,0,0
CUST_07398,45,Male,14344,Unemployed,100,Mass,26432,36854,1.394242046,0,2,30,0,21,295,1396,784,140,0.09,4,1,0,0,13,0,-55,0.28,110.6976521,6.080029054,0,0
CUST_07399,59,Female,13888,Salaried,150,Affluent,49444,32682,0.660976843,0,0,0,0,23,51,705,480,4646,0.44,2,1,0,0,17,0,86,0.36,104.0948786,3.833342567,0,0
CUST_07400,23,Female,5827,Salaried,181,Mass,18754,16109,0.858917622,0,0,0,0,23,174,1277,870,3646,0.1,4,1,0,0,12,0,-59,0.09,104.159052,5.668383404,0,0
CUST_07401,20,Female,19787,Salaried,194,Mass,35514,49928,1.405828523,1,2,0,0,17,160,266,562,2030,0.14,2,1,0,0,8,0,6,0.09,102.3962322,8.190327056,0,0
CUST_07402,52,Female,18257,Salaried,13,Affluent,10154,46780,4.606597735,0,1,60,0,19,357,1276,133,599,0.03,2,1,0,0,14,0,-54,0.19,99.33599148,8.230731202,0,0
CUST_07403,35,Female,18793,Salaried,11,Affluent,2697,20162,7.472942921,0,0,0,0,11,35,1966,270,3233,0.24,3,1,0,0,10,0,-43,0.05,102.8969343,7.093462265,0,0
CUST_07404,28,Male,3916,Self-Employed,140,Mass,27038,37783,1.397351973,0,0,30,0,28,267,1261,107,1167,0.21,3,1,0,0,15,0,-38,0.17,105.2869991,4.129800886,0,0
CUST_07405,37,Female,4859,Salaried,97,Mass,46191,14501,0.313928819,0,0,0,0,22,77,1063,623,2984,0.04,1,1,0,0,20,0,25,0.43,110.1888916,4.645028637,0,0
CUST_07406,22,Male,9072,Self-Employed,86,Mass,4102,2948,0.71849866,0,0,0,0,20,477,1490,63,584,0.19,2,1,0,0,17,0,46,0.04,105.8734973,7.641162704,0,0
CUST_07407,36,Male,17523,Salaried,53,Affluent,42318,40003,0.945272809,0,3,0,0,23,241,100,798,1200,0.19,2,1,0,0,18,0,-33,0.18,95.52617808,4.24053934,0,0
CUST_07408,39,Female,4051,Salaried,9,Mass,28293,48834,1.725948964,0,0,60,0,20,115,1078,806,2090,0.15,2,1,0,0,17,0,7,0.06,101.7831394,6.82319847,0,0
CUST_07409,36,Female,10214,Salaried,236,Mass,42237,47340,1.120791704,0,1,0,0,23,432,1801,431,1839,0.38,3,1,0,0,16,0,26,0.18,104.3072932,3.463694223,0,0
CUST_07410,64,Male,4968,Salaried,71,Mass,41509,18077,0.435485425,0,2,0,0,26,305,905,739,2507,0.04,1,1,0,0,6,0,-64,0.06,108.1049731,9.856406585,0,0
CUST_07411,33,Male,10936,Salaried,17,Mass,27684,10710,0.386852086,0,3,15,0,15,126,168,772,1517,0.11,1,0,0,0,17,0,-38,0.24,104.5168266,4.220920938,0,1
CUST_07412,41,Male,2601,Self-Employed,189,Mass,13724,11325,0.825136612,0,1,0,0,17,240,1694,421,1077,0,1,0,0,0,17,0,-52,0.15,100.7576206,3.191734676,0,0
CUST_07413,58,Female,17451,Self-Employed,10,Mass,28758,17330,0.602593971,0,4,0,0,26,429,1509,540,2057,0.03,3,0,1,0,15,1,-13,0.18,103.9969285,4.786921192,0,1
CUST_07414,21,Male,15257,Salaried,166,Mass,48002,20639,0.429952295,1,0,0,0,19,415,230,510,4854,0.21,3,1,0,0,16,0,37,0.41,97.67008109,7.621785922,0,0
CUST_07415,32,Male,7274,Self-Employed,123,Affluent,33643,47722,1.418440138,0,1,30,0,18,336,775,903,3964,0.36,1,1,0,0,16,0,-27,0.16,108.036659,7.114510954,0,0
CUST_07416,42,Female,12866,Salaried,39,Affluent,16906,37705,2.230141362,0,1,0,0,25,289,1245,39,3229,0.32,1,1,0,0,18,0,-77,0.21,99.35308159,4.754221847,0,0
CUST_07417,61,Male,14368,Salaried,110,Affluent,3172,6898,2.173967854,1,1,60,0,29,154,877,670,2244,0.24,1,1,1,0,15,0,-54,0.35,106.8065727,5.210104423,0,0
CUST_07418,52,Female,10674,Self-Employed,89,Affluent,13070,10994,0.841098615,0,2,0,0,16,40,1965,878,4815,0.13,3,0,0,0,21,0,99,0.05,99.29409376,3.404077223,0,1
CUST_07419,31,Male,17462,Unemployed,219,Mass,34297,1124,0.03277159,2,3,0,0,22,354,1490,370,2821,0.05,2,0,0,0,16,0,-60,0.27,104.7333026,4.222770173,0,0
CUST_07420,66,Female,13503,Self-Employed,94,Mass,37643,25824,0.686005738,0,3,0,0,21,173,1860,413,1193,0.03,2,0,1,0,19,0,-80,0.18,91.58704123,3.466258049,0,0
CUST_07421,36,Male,17624,Salaried,158,Mass,17276,15641,0.905307634,1,0,15,0,27,270,1685,736,4061,0.48,2,0,0,0,15,0,-61,0.21,113.2031964,6.09691097,0,0
CUST_07422,55,Female,16370,Unemployed,107,Mass,47549,1388,0.029190326,0,2,0,0,16,477,338,671,3677,0.06,2,0,0,0,21,0,-8,0.14,99.27461265,4.526312318,0,0
CUST_07423,53,Female,7368,Self-Employed,34,Mass,36785,24029,0.653210461,0,1,0,0,18,435,733,319,985,0.2,4,1,0,0,16,0,76,0.28,106.7441826,4.267649465,0,0
CUST_07424,24,Male,14567,Salaried,33,Mass,49462,21526,0.435193983,0,1,0,0,24,90,802,736,269,0.19,3,0,0,0,10,0,57,0.02,101.5911463,8.976674381,0,0
CUST_07425,47,Female,5825,Unemployed,160,Affluent,26169,3647,0.139358044,0,0,0,0,18,350,901,294,125,0.2,1,0,1,0,9,0,87,0.37,104.521367,7.94953264,0,0
CUST_07426,36,Male,12391,Self-Employed,234,Mass,23008,16348,0.710504585,0,0,0,0,14,479,1425,730,1052,0.11,2,1,0,0,12,0,-40,0.28,101.1526478,6.291218029,0,0
CUST_07427,66,Female,11874,Self-Employed,12,Mass,40769,49991,1.226171204,0,0,0,0,11,296,35,0,1936,0.14,2,1,1,1,18,1,-8,0.1,105.3091712,9.244005856,0,0
CUST_07428,42,Female,5608,Self-Employed,233,Mass,9175,33974,3.702484743,0,1,0,0,18,171,1633,689,4194,0.04,3,0,0,0,14,0,90,0.16,113.7887231,9.517158708,0,0
CUST_07429,33,Female,8878,Salaried,87,Affluent,44317,9847,0.222189629,0,1,0,0,16,293,416,19,809,0.14,2,0,0,1,11,0,13,0.35,105.3851011,6.840570715,0,0
CUST_07430,64,Female,3018,Self-Employed,93,Affluent,5423,37640,6.939528024,0,2,30,0,20,206,229,297,1442,0.08,1,0,1,1,17,0,-77,0.15,114.5392096,6.246930704,0,0
CUST_07431,57,Female,19695,Salaried,107,Mass,28998,46851,1.615607435,1,0,0,0,24,377,1348,566,1139,0.14,2,0,0,0,17,1,-4,0.08,104.0802001,8.209104976,0,0
CUST_07432,68,Female,11610,Unemployed,193,Mass,27299,16934,0.62029304,0,0,0,0,27,162,707,478,1499,0.37,2,1,1,1,14,0,96,0.29,104.3945805,6.304002254,0,0
CUST_07433,25,Female,4500,Salaried,212,Mass,49579,8491,0.171258572,0,1,0,0,17,247,1747,626,4183,0.09,2,1,0,0,16,0,-83,0.4,103.3589357,6.209591992,0,0
CUST_07434,35,Male,4667,Self-Employed,10,Affluent,33354,5388,0.161535002,0,0,0,0,21,328,1271,492,55,0.08,1,1,0,0,16,0,20,0.28,105.4615762,6.931343582,0,0
CUST_07435,45,Male,11578,Salaried,125,Mass,34911,29259,0.838078598,0,1,0,0,22,46,1803,270,190,0.22,3,0,0,0,15,0,51,0.27,100.8597419,8.120474893,0,0
CUST_07436,33,Female,7230,Self-Employed,19,Affluent,9410,43976,4.672829667,0,1,15,0,17,289,845,258,3264,0.19,1,1,0,0,13,0,-63,0.31,105.7120957,6.890473808,0,0
CUST_07437,69,Female,12255,Salaried,23,Mass,21716,20363,0.93765253,1,2,0,0,17,197,364,771,409,0.12,3,1,0,1,17,0,-36,0.22,106.2464846,4.981191088,0,0
CUST_07438,36,Female,6834,Salaried,128,Mass,2729,13591,4.978388278,0,0,0,0,17,273,1157,618,2094,0.12,1,1,0,0,13,0,44,0.18,105.1908954,6.843332714,0,0
CUST_07439,59,Male,3546,Self-Employed,85,Mass,35737,16381,0.458363647,1,1,0,0,24,388,1981,241,2836,0.17,3,1,0,0,10,0,79,0.37,100.7071038,3.239761011,0,0
CUST_07440,34,Female,17050,Salaried,185,Affluent,48262,49356,1.022646748,1,1,15,0,31,106,361,760,2978,0.34,4,0,0,0,10,0,-68,0.1,100.0066494,6.098809855,0,0
CUST_07441,62,Male,17049,Salaried,107,HNI,39864,14946,0.374915339,1,1,15,0,19,335,1616,145,2729,0.18,4,1,0,0,17,0,22,0.07,105.4800271,5.600732441,0,0
CUST_07442,30,Female,17640,Salaried,99,Affluent,2748,24997,9.093124773,0,1,0,0,10,312,957,907,1252,0.08,3,1,0,0,10,0,74,0.07,100.8681815,6.048045003,0,0
