customer_id,age,gender,income,employment_type,tenure_months,segment,credit_limit,balances,utilization_rate,num_late_payments_3m,num_late_payments_12m,max_dpd,last_default_flag,txn_count,avg_ticket,category_spend_grocery,category_spend_fuel,category_spend_travel,intl_spend_pct,num_products,has_credit_card,has_auto_loan,has_mortgage,mobile_app_logins_30d,complaints_6m,nps_score,offer_click_rate,cpi,unemployment_rate,ramadan_flag,eid_flag,churn,default
CUST_07847,59,Female,18588,Self-Employed,66,Affluent,8026,40743,5.075744362775632,0,2,60,0,20,61,1224,461,4505,0.2,1,1,0,0,19,0,63,0.34,107.07861986563395,5.496352562572024,1,0,0,1
CUST_07848,68,Male,15184,Unemployed,144,Mass,37554,25597,0.6815870057249368,0,1,0,0,24,243,464,446,3280,0.13,2,1,1,0,16,0,60,0.19,113.04647168664418,7.431210678058125,0,0,0,0
CUST_07849,29,Female,16375,Salaried,202,Mass,47215,7170,0.15185530328702135,1,3,0,0,20,197,1600,444,3079,0.21,4,0,0,1,15,0,51,0.35,111.2774310725655,9.249577503233104,0,0,0,0
CUST_07850,33,Male,3552,Salaried,28,Mass,18841,19504,1.0351342744931535,0,0,0,0,20,272,1060,188,1830,0.08,3,0,0,1,14,1,-71,0.44,101.13314865141125,7.05553061895285,0,0,0,0
CUST_07851,58,Female,9816,Salaried,44,Mass,19972,19469,0.9747659340109147,0,0,0,0,19,311,740,236,1922,0.2,3,1,1,0,14,0,-27,0.39,110.95989783911863,3.0981408327401874,0,0,0,0
CUST_07852,49,Female,2824,Salaried,146,Affluent,27154,15763,0.5804824157613699,1,2,0,0,21,323,1852,982,4756,0.27,1,1,0,0,20,0,96,0.05,103.21502311656246,5.93956492225436,0,0,0,0
CUST_07853,32,Male,5748,Self-Employed,2,Mass,46802,28365,0.6060508941734504,0,0,15,0,33,160,1627,75,3423,0.16,2,1,0,0,14,0,-84,0.17,101.63559848597414,3.335829911455479,0,0,0,0
CUST_07854,44,Female,7578,Salaried,206,Mass,5689,11457,2.013532513181019,0,3,0,1,16,329,495,17,246,0.14,2,1,0,0,13,0,-43,0.21,109.58436547702185,4.07593032954231,0,0,0,1
CUST_07855,45,Male,7197,Self-Employed,172,Mass,2327,11032,4.738831615120275,0,0,0,0,19,369,1434,556,124,0.43,2,1,0,1,20,0,-26,0.14,110.57230663408059,6.491843980133453,0,0,0,0
CUST_07856,34,Female,11030,Salaried,148,Affluent,43899,42920,0.9776765375854214,0,2,30,0,10,407,88,281,4829,0.15,1,1,0,0,18,0,77,0.17,100.89230522249665,3.015343148006805,1,0,0,1
CUST_07857,63,Male,2937,Salaried,56,Affluent,26192,16630,0.6349024548543504,0,0,0,0,14,176,1110,736,1265,0.23,3,0,1,0,14,0,44,0.03,101.87132661235951,8.227646986711598,0,0,0,0
CUST_07858,67,Female,9595,Unemployed,120,Mass,2505,49718,19.839584996009577,1,1,0,0,23,282,709,784,2939,0.03,2,1,0,0,12,0,4,0.21,100.53054244423002,4.403101762431486,0,0,0,0
CUST_07859,19,Female,2424,Unemployed,104,Affluent,29195,45313,1.5520276750239759,1,3,15,0,14,272,855,786,4623,0.19,4,1,0,0,14,0,-86,0.3,100.09673938069733,4.7273083613211035,0,0,0,0
CUST_07860,53,Male,13502,Self-Employed,151,Mass,7090,22635,3.1920744605838385,0,0,0,0,21,57,650,104,91,0.15,1,1,0,0,13,1,54,0.32,97.81690929356853,7.202298263178343,1,0,0,0
CUST_07861,67,Male,5051,Salaried,118,Affluent,33435,20655,0.617747338198349,0,0,0,0,17,434,1594,634,3633,0.11,3,0,0,0,10,0,83,0.02,103.1946286693327,6.208185555481954,0,0,0,0
CUST_07862,24,Male,4905,Unemployed,60,Mass,15605,33236,2.1296937075483786,0,0,0,0,30,69,1058,492,2607,0.1,2,1,0,0,15,0,17,0.11,110.22740340458728,3.0832138793538757,1,0,0,0
CUST_07863,30,Male,14238,Salaried,199,Mass,14087,36726,2.606899488926746,1,0,0,0,20,476,16,752,4296,0.17,1,1,0,0,17,0,-88,0.13,111.49871099716877,6.62118184871081,0,0,0,0
CUST_07864,32,Female,4694,Self-Employed,173,Mass,10692,45874,4.290096324698401,1,0,0,0,13,338,1401,272,1593,0.06,3,1,0,0,16,1,-66,0.31,101.58666521519484,6.04657015536212,0,0,0,0
CUST_07865,42,Female,5595,Salaried,47,Mass,8980,4247,0.47288720632446274,0,0,0,1,23,320,13,968,4403,0.19,3,0,0,0,16,0,-13,0.13,111.27809413524383,6.759615649966474,1,0,0,0
CUST_07866,40,Female,3267,Self-Employed,78,Affluent,17921,21779,1.215210355987055,0,2,0,0,15,12,1173,395,3516,0.42,3,0,1,0,9,1,55,0.35,114.65091539434309,4.573160846097266,0,0,0,0
CUST_07867,39,Female,2421,Self-Employed,165,Affluent,27561,13111,0.4756911690007982,1,0,0,0,23,184,665,231,4519,0.08,4,0,0,0,20,0,-83,0.38,108.3569325058265,9.813811567428168,0,0,0,0
CUST_07868,43,Female,9017,Self-Employed,136,Mass,6698,10520,1.5703836393491566,0,1,0,0,17,350,99,680,3447,0.06,1,1,0,0,11,0,-87,0.17,108.48648122798578,6.966373793396135,0,0,0,0
CUST_07869,50,Female,11849,Self-Employed,133,Mass,12056,34389,2.8522020403085344,0,0,0,0,24,495,1269,646,3604,0.07,1,0,0,0,15,0,50,0.31,104.3038359843173,9.10761014858895,0,0,0,0
CUST_07870,28,Male,18349,Unemployed,23,HNI,21707,19379,0.8927123641053989,0,1,0,0,15,86,1883,366,1905,0.43,3,1,0,0,16,0,-75,0.46,97.95482603372973,9.134663106868203,0,0,0,0
CUST_07871,27,Female,14131,Salaried,105,Mass,10823,41390,3.823909830007391,0,2,30,0,20,340,97,193,4245,0.13,4,1,1,0,15,0,51,0.05,99.05975051030245,4.566464159944131,0,0,0,1
CUST_07872,42,Female,10876,Self-Employed,10,Mass,45924,12285,0.2675013609145346,0,1,0,0,17,352,1007,386,3857,0.14,2,0,0,0,15,0,72,0.27,105.95384670536161,6.57845325863269,0,0,0,0
CUST_07873,54,Male,4226,Salaried,113,Affluent,4473,28239,6.311801519892714,0,1,0,0,23,215,1854,638,4293,0.22,1,1,0,0,15,0,-65,0.2,105.94118153961973,7.652759509346947,1,0,0,0
CUST_07874,65,Female,6388,Salaried,27,Mass,42644,37183,0.8719193340368155,0,1,0,0,17,219,1585,820,4679,0.11,4,1,0,0,16,0,38,0.07,110.48617050924636,8.40168942933838,0,0,0,0
CUST_07875,60,Female,4422,Self-Employed,99,Mass,13683,27818,2.0328851213095587,0,0,0,0,24,275,104,163,4393,0.07,2,1,0,0,16,0,34,0.37,106.28650122201043,8.446210898382718,0,0,0,0
CUST_07876,55,Female,9226,Self-Employed,1,Mass,43813,2118,0.04834071301410508,0,0,0,0,15,35,1384,456,3372,0.08,1,1,0,1,10,0,-55,0.24,107.56609800670589,9.787606176156483,1,0,0,0
CUST_07877,58,Male,11269,Salaried,71,Mass,30671,28728,0.9366197183098591,0,1,0,1,20,207,887,754,1549,0.14,2,1,0,0,12,0,44,0.25,104.61550237676471,7.063401137611894,0,0,0,1
CUST_07878,62,Male,14177,Salaried,239,Affluent,12359,2214,0.17912621359223302,0,0,0,0,13,288,306,693,4607,0.3,2,1,0,0,15,1,8,0.04,104.41514668395686,3.679299385041676,0,0,0,0
CUST_07879,41,Female,14032,Salaried,115,Mass,46265,4726,0.10214844594302512,0,2,60,0,19,241,609,987,3538,0.14,2,1,1,0,19,0,-63,0.14,110.81575623305065,9.839431079756945,0,0,0,0
CUST_07880,57,Male,13508,Self-Employed,136,Mass,33467,17180,0.5133261623042906,0,0,0,0,29,441,1709,551,2628,0.17,2,1,0,0,15,0,-45,0.25,104.62623585981471,9.79400350948319,1,0,0,0
CUST_07881,63,Female,9316,Salaried,139,Mass,16838,3307,0.19638933428350852,0,2,30,0,19,142,841,109,4386,0.03,4,1,0,0,10,0,29,0.44,112.68864264556139,8.068711713740116,0,0,0,0
CUST_07882,50,Female,4843,Salaried,226,Mass,25410,2969,0.11683916414151352,0,2,0,0,22,368,1356,452,3467,0.19,4,1,0,0,9,0,34,0.09,106.79816783627045,9.192362961649991,0,0,0,0
CUST_07883,34,Female,6111,Salaried,127,Mass,20297,9613,0.4735934574834959,0,1,0,0,25,367,1659,278,4646,0.09,3,1,0,0,18,0,-41,0.05,102.91589262765461,9.132743776871916,0,0,0,0
CUST_07884,41,Male,14463,Salaried,116,Affluent,17062,22847,1.3389790775361894,0,0,0,0,18,293,1378,517,830,0.09,3,0,1,1,17,0,58,0.38,104.14198356240709,8.257044140656127,0,0,0,0
CUST_07885,54,Female,15778,Self-Employed,156,Mass,25525,5934,0.23246885528480765,0,1,0,0,12,213,699,501,81,0.3,2,0,0,0,17,1,90,0.04,103.20603668794912,9.354646712838804,0,0,0,0
CUST_07886,19,Female,6224,Unemployed,34,Affluent,2224,4627,2.079550561797753,2,2,0,0,17,340,276,253,228,0.07,1,1,1,1,16,0,91,0.06,108.286477996139,5.057218129789273,0,0,0,0
CUST_07887,49,Female,6979,Salaried,171,Mass,34447,20486,0.5946934509986066,0,2,30,0,13,98,916,936,3484,0.41,1,1,0,0,17,0,-80,0.2,101.98513208976308,4.790891519787422,0,0,0,0
CUST_07888,41,Female,18809,Salaried,212,Mass,21719,26321,1.2118324125230202,1,0,0,0,22,297,1455,987,1384,0.23,4,0,0,0,18,0,61,0.38,95.74903921939196,9.342198015585137,0,0,0,0
CUST_07889,26,Female,4401,Self-Employed,156,Affluent,17751,43465,2.4484565119423163,0,0,15,0,33,183,236,674,3059,0.51,4,1,0,0,19,0,51,0.09,101.67673688370587,3.94348688397284,1,1,0,0
CUST_07890,21,Male,10941,Self-Employed,177,Mass,48799,24813,0.5084631147540983,0,0,0,0,25,245,1026,544,3678,0.19,2,1,0,0,10,0,-85,0.33,103.49017934400426,4.1237423967782,0,0,0,0
CUST_07891,34,Female,17685,Salaried,189,Mass,34245,24413,0.7128715762424809,0,1,30,0,16,486,420,149,2149,0.38,2,1,0,0,12,0,96,0.22,104.9045767077716,5.713666951056512,0,0,0,0
CUST_07892,34,Male,17963,Salaried,234,Mass,46975,35266,0.7507237738419619,0,0,0,0,13,260,6,620,2983,0.05,4,1,0,0,19,0,67,0.07,106.55334826764835,4.445525787887173,0,0,0,0
CUST_07893,67,Female,18427,Unemployed,165,Mass,33262,47999,1.443014761146018,0,0,15,0,22,82,628,131,1555,0.11,4,1,0,0,19,0,98,0.26,98.99458919255339,4.104454643210415,0,0,0,0
CUST_07894,65,Male,19943,Self-Employed,131,HNI,14022,5233,0.373172644940455,0,0,0,0,21,257,1342,370,191,0.06,1,0,0,1,17,0,-86,0.26,104.59602056367439,6.408301393394521,0,0,0,0
CUST_07895,47,Female,8035,Unemployed,9,Mass,20524,12779,0.6226065773447016,0,1,0,0,16,287,521,730,4604,0.08,1,0,1,0,13,0,33,0.35,108.84407045466307,3.0971493641048222,0,0,0,0
CUST_07896,57,Female,9071,Salaried,214,Affluent,42125,41408,0.9829558942220956,2,1,0,1,21,277,1143,291,4179,0.12,1,1,1,0,15,0,-39,0.07,98.95873561240712,6.6137759747545015,0,0,0,1
CUST_07897,28,Male,18531,Self-Employed,89,Mass,43532,19613,0.4505317804883652,1,1,0,0,21,323,601,954,4443,0.26,2,1,0,1,20,0,71,0.08,106.42197539062568,9.073133690669192,1,0,0,0
CUST_07898,38,Male,4170,Self-Employed,130,Mass,11215,41964,3.7414407988587732,0,4,0,0,21,116,665,548,629,0.1,3,1,0,0,21,0,2,0.1,104.5078273610474,6.9446797869554695,0,1,1,0
CUST_07899,38,Female,7118,Self-Employed,23,Affluent,37565,8001,0.21298514614278868,0,1,30,0,26,205,1780,595,3445,0.26,1,0,1,0,19,0,17,0.26,110.69794644540463,4.8428058701221905,0,0,0,0
CUST_07900,35,Male,9297,Unemployed,179,HNI,8538,17022,1.993441855018152,0,1,0,0,28,144,357,569,4169,0.18,4,1,0,0,12,0,-66,0.18,101.28470858103003,3.8155496766100923,0,0,0,0
CUST_07901,46,Male,6163,Salaried,145,Affluent,7232,43210,5.97400801880271,0,2,15,0,20,418,1662,799,2651,0.03,4,0,0,0,15,0,-39,0.11,112.06198447629959,7.478355977178707,0,0,0,0
CUST_07902,41,Female,10026,Self-Employed,153,Mass,46427,7903,0.17022055656069612,0,3,15,0,18,445,828,764,428,0.11,1,0,0,0,22,0,57,0.19,97.09721446001208,8.433881650663665,1,0,0,0
CUST_07903,27,Female,11019,Salaried,204,Mass,4050,48581,11.992347568501604,0,1,0,0,25,141,255,98,3218,0.11,4,0,0,0,21,0,-87,0.07,106.27238649920474,7.853206923262448,0,0,0,0
CUST_07904,62,Female,11944,Self-Employed,155,Mass,24420,11099,0.45448589328856315,0,2,30,0,20,73,1928,398,3685,0.32,4,1,0,0,17,0,2,0.3,111.88527012636298,4.05298636826018,1,0,0,0
CUST_07905,34,Female,4939,Self-Employed,20,Mass,20334,28791,1.4158347676419965,1,1,15,0,22,217,407,881,185,0.14,2,1,1,0,11,0,43,0.11,111.49849184692091,9.767218723963566,0,0,0,0
CUST_07906,35,Female,7727,Self-Employed,73,Mass,38858,4760,0.12249414550039887,0,1,0,0,16,133,298,736,1392,0.06,2,1,1,0,11,0,16,0.46,106.49652690145345,9.70998188938286,0,0,0,0
CUST_07907,59,Male,13920,Salaried,215,Affluent,38353,1558,0.040621577931897586,0,1,0,0,9,106,1349,187,1667,0.14,4,0,0,1,16,0,-59,0.03,104.21656964941015,9.156478099952112,0,0,0,0
CUST_07908,65,Female,5616,Salaried,164,Affluent,43942,32395,0.7372050155883758,0,0,0,0,23,334,270,403,4144,0.13,2,0,1,0,17,1,-67,0.1,107.12959046846866,4.2974435562946445,0,0,0,0
CUST_07909,37,Male,7405,Salaried,156,Mass,45533,13231,0.2905740765142531,0,1,0,0,14,77,1961,406,3259,0.17,2,1,0,1,28,0,29,0.12,107.69996748404749,3.6602655955925565,0,0,0,0
CUST_07910,54,Female,12469,Salaried,29,Mass,49415,10863,0.21982758620689655,1,0,0,0,15,102,1093,97,3421,0.05,4,1,1,0,21,0,24,0.07,103.19725121725757,8.088251658611124,0,0,0,0
CUST_07911,62,Female,10351,Salaried,120,HNI,22014,24201,1.0992959345900521,0,1,0,0,32,284,826,505,4851,0.09,1,1,0,0,17,0,44,0.05,110.97205249031016,9.590311799869795,0,0,0,0
CUST_07912,35,Male,13557,Unemployed,170,Mass,42023,2960,0.07043594136683799,0,0,0,0,18,107,27,277,3254,0.33,4,1,1,0,13,0,-9,0.16,102.61422002956095,6.217885105729993,0,0,0,0
CUST_07913,34,Female,7880,Salaried,58,Mass,40489,34995,0.8642874783897259,0,2,30,0,20,89,104,117,1098,0.15,4,1,0,0,16,0,81,0.09,106.04593169769862,6.850999814314299,0,0,0,1
CUST_07914,26,Male,16096,Salaried,118,Mass,41706,29302,0.7025679142589973,0,2,0,0,23,386,1394,647,4102,0.14,4,1,0,0,16,0,-64,0.22,108.3277744898427,9.748191867862147,0,0,0,0
CUST_07915,31,Male,3013,Self-Employed,32,Mass,47098,45697,0.9702329136499713,0,4,0,0,17,305,7,264,2548,0.13,3,1,1,0,17,0,-74,0.17,102.77524882215668,9.624776841369364,0,0,1,0
CUST_07916,66,Male,10743,Self-Employed,140,Mass,16757,9727,0.5804391932211481,1,0,0,0,18,322,1664,578,546,0.13,2,1,0,0,13,0,78,0.19,107.0513370957315,4.1782597212875405,0,0,0,0
CUST_07917,46,Female,9391,Salaried,158,Mass,25480,33260,1.3052862917467918,1,2,0,0,25,75,1214,298,2072,0.13,1,1,0,0,20,0,92,0.11,95.35027331533044,5.765731961248731,0,0,0,0
CUST_07918,48,Female,19559,Salaried,60,Mass,48184,40648,0.8435820276019508,0,1,0,0,21,274,1846,217,3,0.27,4,1,0,0,22,1,19,0.13,102.19659583500555,5.978252643888995,0,0,0,0
CUST_07919,21,Female,11355,Salaried,139,Mass,23401,19374,0.8278779591487907,0,2,0,0,29,426,179,402,3280,0.18,4,1,1,0,16,0,25,0.06,105.51903354189184,7.260776705775891,0,0,0,0
CUST_07920,35,Female,7247,Salaried,101,Mass,18111,36166,1.996797703180212,0,0,30,0,22,92,1106,12,4902,0.07,2,0,0,0,11,0,60,0.07,107.87782659151509,9.904470978023873,0,0,0,1
CUST_07921,37,Female,9518,Self-Employed,212,Mass,9324,10636,1.1405898123324396,2,0,0,0,17,455,73,629,3801,0.45,2,1,0,0,10,0,99,0.28,111.66747692812828,9.683948571646114,0,0,0,0
CUST_07922,64,Female,8290,Self-Employed,139,Affluent,6935,48713,7.023212226066898,0,2,0,0,20,243,1572,93,385,0.36,1,1,1,1,22,0,25,0.36,98.30992960372564,7.965174034519526,1,0,0,0
CUST_07923,60,Male,3308,Self-Employed,112,Mass,23304,19967,0.8567689337052135,1,1,0,0,17,166,710,806,2284,0.12,3,1,0,0,16,0,-31,0.12,114.51323217887915,8.08465702081265,0,0,0,0
CUST_07924,61,Female,11684,Self-Employed,111,Mass,45809,13979,0.3051517135996507,0,1,0,0,22,27,159,283,3224,0.01,1,1,0,1,12,0,-88,0.03,104.83723218163315,4.41188801596333,0,0,0,0
CUST_07925,26,Female,14723,Self-Employed,230,Affluent,39410,31926,0.810078404506356,1,0,15,0,13,471,1188,598,1750,0.07,1,1,0,0,15,0,37,0.1,105.06943034874085,3.614330318087008,0,0,0,0
CUST_07926,30,Female,6827,Unemployed,237,Mass,9350,6065,0.6485937332905571,0,1,0,0,17,144,187,364,4601,0.32,1,0,0,0,12,0,68,0.14,104.13893264756128,9.87529238900039,0,0,0,0
CUST_07927,32,Female,2059,Self-Employed,80,Mass,30383,25705,0.846004476040021,0,4,0,0,19,252,870,874,4364,0.15,2,1,1,1,17,0,-72,0.06,104.3603376435069,7.546293256118316,0,0,0,0
CUST_07928,44,Male,8986,Salaried,99,Affluent,24388,28539,1.1701586780925828,0,1,0,0,23,213,1546,162,2841,0.1,4,1,1,0,26,0,-47,0.34,105.24840254989442,4.089988805733367,0,0,0,0
CUST_07929,32,Male,12643,Salaried,178,Mass,28497,15857,0.5564250122815636,1,0,0,0,29,401,375,695,3213,0.18,2,1,0,0,16,0,-100,0.06,99.21431261415701,3.9012222890780173,0,0,0,0
CUST_07930,45,Male,17216,Salaried,1,Affluent,13244,2381,0.17976594941487353,0,3,15,0,27,88,619,954,4603,0.15,4,1,0,0,10,0,18,0.08,103.95819028306133,6.137318279913179,0,0,0,0
CUST_07931,54,Male,9860,Self-Employed,89,Affluent,31637,25973,0.8209431696061698,1,0,0,0,29,448,588,866,4895,0.18,1,0,0,0,10,0,64,0.37,110.29864177293946,5.3693562247550695,0,0,0,0
CUST_07932,36,Male,15425,Self-Employed,113,Mass,39568,28122,0.7107078773787561,0,1,0,0,19,152,1375,536,3399,0.4,4,1,1,0,12,0,-91,0.12,109.99613407697498,5.936346799488788,0,1,0,0
CUST_07933,43,Female,15806,Salaried,27,Mass,9575,2499,0.26096491228070173,0,0,15,0,24,320,147,831,2461,0.12,3,0,1,0,17,0,53,0.11,112.1483661812128,8.799657504335888,0,0,0,0
CUST_07934,69,Male,16950,Self-Employed,116,Mass,42156,4279,0.10150152999501862,0,0,30,1,22,17,24,604,2732,0.21,3,1,0,0,13,0,-6,0.25,100.49396842598331,5.209668854529951,0,0,0,1
CUST_07935,43,Male,3592,Salaried,32,Mass,13116,32653,2.4893649462529543,0,0,0,0,22,65,1092,879,3483,0.18,1,0,0,0,23,0,-1,0.07,115.73843242872891,4.39819432454524,1,0,0,0
CUST_07936,42,Female,16464,Unemployed,6,Affluent,14117,39615,2.805992350191245,0,0,0,0,14,157,372,721,886,0.24,4,1,1,0,10,0,49,0.03,105.10743045679801,4.458872654539397,0,0,0,0
CUST_07937,43,Female,8097,Salaried,41,Mass,9406,32342,3.4380780270011693,1,2,15,0,12,268,1266,507,4370,0.27,3,0,0,0,12,0,-51,0.3,103.80223659304299,3.670237091168951,0,0,0,0
CUST_07938,43,Male,8458,Salaried,164,Mass,37257,29589,0.7941650115411455,0,0,0,0,19,212,795,118,4024,0.13,2,0,1,0,14,1,-64,0.09,98.76098929708135,6.38525883841357,0,0,0,0
CUST_07939,63,Female,11151,Salaried,167,Mass,49893,14207,0.28474365655189,0,0,0,0,23,196,1350,172,4693,0.14,2,1,0,0,15,1,-75,0.1,95.03660466263304,6.510572951599524,0,0,0,0
CUST_07940,45,Female,6166,Salaried,87,Mass,30244,45227,1.495354604066788,0,0,0,0,34,127,1238,545,3572,0.2,3,1,0,0,13,0,46,0.15,105.48373912841485,9.059346552273869,0,0,0,0
CUST_07941,66,Male,8488,Salaried,221,Mass,31881,43385,1.3607991970390816,0,1,0,0,24,420,1045,555,1919,0.41,4,1,0,0,21,0,56,0.02,100.08187369146869,9.81186753782244,0,0,0,0
CUST_07942,35,Female,12415,Self-Employed,158,Mass,44465,37474,0.842756263212342,0,0,0,0,27,182,387,330,837,0.28,2,1,0,0,19,0,79,0.23,103.93347654551668,9.72566328811834,0,0,0,0
CUST_07943,49,Male,14008,Salaried,214,Affluent,42799,10275,0.24007009345794392,0,1,0,0,19,235,726,52,1029,0.05,4,0,1,0,16,0,74,0.11,101.57429305409276,7.49284826925035,0,0,0,0
CUST_07944,20,Male,13170,Self-Employed,57,Mass,10435,32992,3.161364507474128,0,4,0,0,22,440,1442,371,419,0.02,4,1,0,0,16,0,-64,0.14,98.62094327494967,8.40938467107555,0,0,0,0
CUST_07945,19,Female,19430,Salaried,139,Mass,40682,10232,0.2515055428557383,0,0,0,0,24,167,1554,376,2134,0.01,3,1,0,0,15,0,15,0.08,106.25995996822668,8.611277110094127,0,0,0,0
CUST_07946,50,Male,16516,Salaried,90,Mass,16378,6999,0.4273154649245986,1,0,0,0,23,301,1039,609,1026,0.19,2,1,0,0,14,0,91,0.15,107.53386792249209,5.11540034405934,0,0,0,0
CUST_07947,59,Male,11260,Self-Employed,215,Mass,11370,3544,0.31167003781549557,0,3,0,1,19,363,452,262,992,0.06,3,1,0,0,15,0,-100,0.13,97.7241360218542,6.377747415462277,0,0,0,0
CUST_07948,36,Female,9636,Salaried,131,Mass,23570,15612,0.6623393152602775,0,0,0,0,24,172,1705,782,1916,0.27,4,1,0,1,18,0,58,0.47,98.59499733943221,9.95943849950551,0,0,0,0
CUST_07949,34,Female,6187,Salaried,48,Mass,49527,13362,0.26978678727184624,0,0,0,0,26,267,633,554,4573,0.03,1,0,0,0,14,0,97,0.16,98.16860527241815,4.211878604070231,0,0,0,0
CUST_07950,61,Female,5340,Salaried,134,Mass,29520,14488,0.4907692828833712,0,0,0,1,20,158,648,979,3708,0.12,4,1,0,0,17,0,-26,0.13,112.7881066623348,7.83047746640201,0,0,0,0
CUST_07951,50,Female,8177,Salaried,7,Mass,49374,22357,0.4528,0,0,0,0,19,480,1952,549,4581,0.05,4,0,0,0,18,0,63,0.13,102.82735802939058,9.003519538845644,0,0,0,0
CUST_07952,29,Male,17941,Salaried,44,Mass,5900,35564,6.026775122860532,0,1,0,0,24,408,18,77,4741,0.09,1,0,0,0,13,0,26,0.28,104.687412910894,4.9107248682924975,0,0,0,0
CUST_07953,66,Female,5435,Salaried,231,Affluent,25876,40196,1.55334853344669,0,4,30,0,30,209,421,201,18,0.19,4,0,0,0,15,0,76,0.12,109.35957194146587,5.639687387677149,0,0,0,1
CUST_07954,20,Female,9300,Salaried,61,Mass,33874,34439,1.0166494464944649,1,1,0,0,22,31,1441,424,1244,0.15,3,0,1,1,16,0,-50,0.18,102.50442058094136,6.651316082485352,0,0,0,0
CUST_07955,60,Male,14669,Salaried,182,Affluent,29515,39732,1.3461173600758911,0,1,0,0,21,308,210,667,31,0.1,4,0,0,0,7,0,-55,0.08,108.78472970539669,4.82045133059329,0,0,0,0
CUST_07956,66,Male,2965,Self-Employed,179,Mass,43377,4462,0.10286320254506894,0,2,0,0,20,194,583,399,3884,0.31,1,0,1,0,18,0,19,0.19,110.86551827971674,6.255143943154875,0,0,0,0
CUST_07957,43,Male,9444,Salaried,86,Affluent,3609,38170,10.573407202216066,0,0,0,0,18,464,1661,918,1999,0.35,2,1,0,0,15,0,16,0.21,115.95579258949643,5.479889245891391,1,0,0,0
CUST_07958,52,Male,12626,Unemployed,48,Mass,17249,832,0.04823188405797101,0,0,0,0,21,31,540,436,3856,0.17,2,1,1,0,17,0,95,0.31,100.94789596686563,6.228525941532478,1,0,0,0
CUST_07959,25,Female,16610,Salaried,234,Mass,45936,29779,0.648257395998868,0,0,0,0,26,264,709,892,3375,0.15,3,1,0,0,16,0,-27,0.08,105.10804807374484,7.7873223227799455,0,0,0,0
CUST_07960,69,Female,2500,Self-Employed,61,Affluent,32369,22214,0.686252703120173,0,1,30,0,18,302,1508,478,2227,0.26,2,1,0,0,15,0,-71,0.49,101.64842646749682,3.804394379301565,0,0,0,0
CUST_07961,53,Male,6554,Self-Employed,97,Affluent,40611,41983,1.0337584950261007,1,0,15,0,17,35,709,94,136,0.04,2,1,0,0,19,0,50,0.45,105.84331607270046,6.190298687317714,0,0,0,0
CUST_07962,24,Male,18433,Salaried,168,HNI,4541,29740,6.547776309995597,0,1,30,0,14,275,1129,791,1781,0.09,2,1,0,0,22,0,77,0.13,107.99810248803536,6.218485392651955,0,0,0,1
CUST_07963,63,Male,19371,Unemployed,131,Mass,9676,34178,3.5318797147876406,0,0,0,0,19,217,1277,888,4997,0.3,1,1,0,0,17,2,-59,0.12,105.3989431920866,5.154332258094293,0,0,0,0
CUST_07964,63,Male,15291,Salaried,158,Mass,41264,33980,0.8234581364352357,0,0,0,0,25,74,1892,307,3535,0.37,2,0,1,1,11,0,45,0.27,105.92633035746896,7.311817676076066,0,0,0,0
CUST_07965,53,Female,8771,Salaried,152,Mass,41950,12279,0.2926986245858263,0,0,0,0,24,490,971,946,4215,0.22,2,1,0,0,14,0,47,0.09,103.49215370397522,4.515945008977567,0,0,0,0
CUST_07966,33,Male,19499,Salaried,195,Mass,15028,22577,1.5022290238871514,0,0,0,0,26,428,457,512,2499,0.19,2,1,0,0,22,0,-64,0.15,99.30677737821205,3.6713644608465765,0,0,0,0
CUST_07967,41,Female,5932,Unemployed,2,HNI,46433,45871,0.9878752638153078,0,1,0,0,21,333,1017,453,642,0.19,1,1,0,0,21,0,-45,0.19,107.97646859663428,4.444353684499109,0,0,0,0
CUST_07968,18,Male,6434,Self-Employed,44,Mass,30529,2248,0.0736324926301998,0,0,60,0,19,377,0,519,3159,0.21,3,1,1,1,17,0,-86,0.13,103.61759899102698,6.9860855773493915,1,0,0,0
CUST_07969,66,Female,5567,Salaried,168,Mass,4144,8366,2.018335343787696,0,1,0,0,18,161,239,541,2052,0.11,3,0,0,0,16,1,-42,0.29,106.97197465515563,8.360013883241333,0,0,0,0
CUST_07970,42,Female,3658,Salaried,19,Mass,4724,26765,5.664550264550265,0,1,60,0,23,152,1226,223,4080,0.04,1,1,0,0,10,0,-89,0.27,105.89793971540044,4.714157282422453,0,0,1,1
CUST_07971,27,Female,12068,Salaried,191,Mass,32249,3346,0.10375193798449613,1,0,0,0,25,270,505,464,934,0.05,4,1,0,0,12,0,95,0.29,101.65379626324646,8.178393554308716,0,0,0,0
CUST_07972,33,Female,16161,Salaried,152,Mass,29146,49114,1.6850447730469689,1,0,0,0,23,421,1152,293,1266,0.05,4,0,0,0,15,0,14,0.25,105.96119772408333,8.065337049491916,0,0,0,0
CUST_07973,33,Male,9944,Salaried,50,Mass,2526,2237,0.8852394143252869,0,1,0,0,18,67,1503,227,539,0.4,3,0,0,0,15,1,87,0.11,105.39799577211303,9.0832461259565,0,0,0,0
CUST_07974,25,Female,7800,Salaried,20,Mass,32701,40838,1.2487921228059446,0,4,0,0,18,482,1717,199,191,0.16,1,1,0,0,22,0,63,0.5,102.77935495982942,6.880508251161904,0,0,0,0
